timestamp,Daily_Return
2023-08-08,2.0044635853149417
2023-08-09,-0.6853508270246889
2023-08-10,-0.4461964714047806
2023-08-11,-0.10831598801986919
2023-08-12,0.06207965516027425
2023-08-13,-0.45230806453818717
2023-08-14,0.4286776125049352
2023-08-15,-0.8096168172366025
2023-08-16,-1.6063173634291772
2023-08-17,-7.097917151940503
2023-08-18,-2.306411031148714
2023-08-19,0.17907574452629138
2023-08-20,0.357825614760654
2023-08-21,-0.2498831574187843
2023-08-22,-0.35401882238949023
2023-08-23,1.5365306423789304
2023-08-24,-1.018731988472621
2023-08-25,-0.4384352975912553
2023-08-26,-0.15051281432193475
2023-08-27,0.31232321991347956
2023-08-28,0.06307866874213364
2023-08-29,6.2101924766441385
2023-08-30,-1.5512708305083889
2023-08-31,-5.00340578984273
2023-09-01,-0.5042060225742162
2023-09-02,0.2638461507599166
2023-09-03,0.38953327054152
2023-09-04,-0.6051329012069284
2023-09-05,-0.12565113521479931
2023-09-06,-0.10374752516241204
2023-09-07,1.8908652030005024
2023-09-08,-1.2749181613965876
2023-09-09,-0.03851113886439439
2023-09-10,-0.24502611024840304
2023-09-11,-2.592003689674205
2023-09-12,2.6654161568650414
2023-09-13,1.528956036711282
2023-09-14,1.1870739692642074
2023-09-15,0.2600617162704433
2023-09-16,-0.1518755875352329
2023-09-17,-0.12832501161511578
2023-09-18,0.8294723552398242
2023-09-19,1.7075246134672373
2023-09-20,-0.290724465500225
2023-09-21,-2.080107760178318
2023-09-22,0.04492514240630463
2023-09-23,-0.0006686879658768241
2023-09-24,-1.213588594546644
2023-09-25,0.15864178176880905
2023-09-26,-0.30887894396227633
2023-09-27,0.5167086436411061
2023-09-28,2.537992888096885
2023-09-29,-0.4064392478456136
2023-09-30,0.20881352448591795
2023-10-01,3.7668241913332734
2023-10-02,-1.6186709920936293
2023-10-03,-0.3661597010505724
2023-10-04,1.3467601347721292
2023-10-05,-1.379463216164356
2023-10-06,1.9356844476223989
2023-10-07,0.07958817661306572
2023-10-08,-0.1206700034343422
2023-10-09,-1.2579594744121514
2023-10-10,-0.6984500217130485
2023-10-11,-1.8900326735168282
2023-10-12,-0.43359541366684295
2023-10-13,0.39457699163931714
2023-10-14,-0.0024866332556272575
2023-10-15,1.1091823470242623
2023-10-16,5.006744695824206
2023-10-17,-0.36367703063566736
2023-10-18,-0.30759792019486865
2023-10-19,1.3818840741083749
2023-10-20,3.3535830870205396
2023-10-21,0.7932597562652743
2023-10-22,0.2523007395046406
2023-10-23,10.309890521346299
2023-10-24,2.464145540134477
2023-10-25,1.7736456610143003
2023-10-26,-1.0033147199696724
2023-10-27,-0.7226928505637331
2023-10-28,0.5301518539129857
2023-10-29,1.3168432293093613
2023-10-30,-0.10457086417764438
2023-10-31,0.4794395311462418
2023-11-01,2.2195613001625203
2023-11-02,-1.4081557224217889
2023-11-03,-0.5893770145759425
2023-11-04,1.0073356782761111
2023-11-05,-0.0936082917772807
2023-11-06,-0.03419285416157436
2023-11-07,1.1593090279608864
2023-11-08,0.5973294692089626
2023-11-09,2.9107827327892632
2023-11-10,1.6919893031732691
2023-11-11,-0.47145338500075296
2023-11-12,-0.2249209321512735
2023-11-13,-1.4901395821212304
2023-11-14,-2.6428838121854925
2023-11-15,6.592844558740318
2023-11-16,-4.5559292055657234
2023-11-17,1.2222842746045792
2023-11-18,-0.030003999465888498
2023-11-19,2.1889527372586093
2023-11-20,0.24182537251242753
2023-11-21,-4.437779006078834
2023-11-22,4.5192824521265385
2023-11-23,-0.3812712499291715
2023-11-24,1.1549062275727495
2023-11-25,0.20283973558654633
2023-11-26,-0.8404730932136117
2023-11-27,-0.6002091789647501
2023-11-28,1.548599794884531
2023-11-29,0.07244373065387055
2023-11-30,-0.38497596002547985
2023-12-01,2.5879947957747618
2023-12-02,2.0356874575942596
2023-12-03,1.2717964611113297
2023-12-04,5.006972516793251
2023-12-05,5.003682455553493
2023-12-06,-0.7581629055975703
2023-12-07,-1.0372985662227885
2023-12-08,2.018673414826888
2023-12-09,-0.9976252913108663
2023-12-10,0.12284421841561866
2023-12-11,-5.792335792051162
2023-12-12,0.5004157345118276
2023-12-13,3.475299863154757
2023-12-14,0.31062756659134827
2023-12-15,-2.543267802098337
2023-12-16,0.7401888090740938
2023-12-17,-2.072563201266564
2023-12-18,3.0433584522719714
2023-12-19,-0.8282083715112631
2023-12-20,3.2687613405284255
2023-12-21,0.49688697318006625
2023-12-22,0.2934864092908329
2023-12-23,-0.5872083923035065
2023-12-24,-1.653939964043194
2023-12-25,1.3879063861056418
2023-12-26,-2.5055253200995553
2023-12-27,2.1694364920222586
2023-12-28,-1.8760276947869081
2023-12-29,-1.2396896798793966
2023-12-30,0.13658151137276864
2023-12-31,0.2568622223877659
2024-01-01,4.50049945064126
2024-01-02,1.7900939051301412
2024-01-03,-4.692812036242189
2024-01-04,3.108057856532498
2024-01-05,-0.03900067727314882
2024-01-06,-0.3928567037593367
2024-01-07,-0.10479313368322307
2024-01-08,6.889378335779228
2024-01-09,-1.7687130611972357
2024-01-10,1.0577584004972662
2024-01-11,-0.5558733892443213
2024-01-12,-7.581464687080208
2024-01-13,-0.025167698821859652
2024-01-14,-2.44177193838242
2024-01-15,1.712351907901466
2024-01-16,1.5124600939588229
2024-01-17,-0.9553782672285682
2024-01-18,-3.4639725632667706
2024-01-19,0.863620644230223
2024-01-20,0.11336255217606617
2024-01-21,-0.28752933279206916
2024-01-22,-4.906437466721814
2024-01-23,0.8560013431039293
2024-01-24,0.5810521700930993
2024-01-25,-0.35747525934159974
2024-01-26,4.715459322091098
2024-01-27,0.7250269707417489
2024-01-28,-0.2005242826170095
2024-01-29,2.9799801358818767
2024-01-30,-0.7753530092744043
2024-01-31,-0.861423582021903
2024-02-01,1.1581441842771323
2024-02-02,0.25556346111748063
2024-02-03,-0.44831659668692625
2024-02-04,-0.9505619472114146
2024-02-05,0.17632602500394778
2024-02-06,0.9986338686479135
2024-02-07,2.8630850081180936
2024-02-08,2.2188248784866804
2024-02-09,4.0741037427910465
2024-02-10,1.3236801662479536
2024-02-11,1.0940478338881565
2024-02-12,3.4461993507690414
2024-02-13,-0.4319233922406296
2024-02-14,4.190091694992915
2024-02-15,0.21583350882306007
2024-02-16,0.4267512618200353
2024-02-17,-0.9532306269177337
2024-02-18,0.8895163192163213
2024-02-19,-0.6588364620277343
2024-02-20,0.9767068832988945
2024-02-21,-0.8524364120598982
2024-02-22,-1.0305082651198116
2024-02-23,-1.1168964874795462
2024-02-24,1.6540904827679226
2024-02-25,0.3143945229742817
2024-02-26,5.391435284481116
2024-02-27,4.700762695380023
2024-02-28,9.493531994124748
2024-02-29,-2.090089846865484
2024-03-01,2.029873900109447
2024-03-02,-0.6578811548619723
2024-03-03,1.833832389535761
2024-03-04,8.173591649219114
2024-03-05,-6.628402455760396
2024-03-06,3.613733749494208
2024-03-07,1.2384196927533564
2024-03-08,2.0539401213709896
2024-03-09,0.2910524006418447
2024-03-10,0.7604594828588107
2024-03-11,4.497430707429584
2024-03-12,-0.8909905479502545
2024-03-13,2.2414410239567806
2024-03-14,-2.30819028918976
2024-03-15,-2.7911980219644583
2024-03-16,-5.891115205258901
2024-03-17,4.708722796395115
2024-03-18,-1.23120859035869
2024-03-19,-8.343356981432349
2024-03-20,9.692504638897837
2024-03-21,-3.5667063539995048
2024-03-22,-2.615044343853401
2024-03-23,0.4444134671348854
2024-03-24,4.951388799118828
2024-03-25,4.052464020923141
2024-03-26,0.041486463910467286
2024-03-27,-0.7608353371227561
2024-03-28,1.8567460837021654
2024-03-29,-1.204502883045766
2024-03-30,-0.35414711944022903
2024-03-31,2.424203264779501
2024-04-01,-2.2871394296192005
2024-04-02,-6.104798598949213
2024-04-03,0.8156830210526378
2024-04-04,3.8314642609167615
2024-04-05,-0.9797320875087778
2024-04-06,1.5602971156545964
2024-04-07,0.6770270726916605
2024-04-08,3.270935878474601
2024-04-09,-3.4794031158228322
2024-04-10,2.09558550176423
2024-04-11,-0.7469744331340511
2024-04-12,-4.088948430588779
2024-04-13,-5.0217292706919885
2024-04-14,3.004089104268326
2024-04-15,-3.517737178558533
2024-04-16,0.6080330797783695
2024-04-17,-3.9728848910527192
2024-04-18,3.649124077498622
2024-04-19,0.5208661031110617
2024-04-20,1.8026421268684478
2024-04-21,-0.10431180502996629
2024-04-22,2.9433758205850147
2024-04-23,-0.6439574982440521
2024-04-24,-3.208044676017341
2024-04-25,0.31863484195515657
2024-04-26,-1.1265004482557628
2024-04-27,-0.5272966802647994
2024-04-28,-0.4823625063903991
2024-04-29,1.1533090916022948
2024-04-30,-5.0191249309274655
2024-05-01,-3.929695449375714
2024-05-02,1.4924669552331737
2024-05-03,6.370405294167747
2024-05-04,1.5926845790239064
2024-05-05,0.2185896653241981
2024-05-06,-1.3574390387488533
2024-05-07,-1.309542885757653
2024-05-08,-1.8398626419713127
2024-05-09,3.043115176709965
2024-05-10,-3.5799920573900024
2024-05-11,0.0015356984674586016
2024-05-12,1.076893618853214
2024-05-13,2.3646747788683697
2024-05-14,-2.144084393922019
2024-05-15,7.659609250545496
2024-05-16,-1.563225228621834
2024-05-17,2.790508695432159
2024-05-18,-0.16564833198177142
2024-05-19,-0.9895869986810912
2024-05-20,7.800174241430358
2024-05-21,-1.8358253231772315
