timestamp,Close,Volume,value,value_classification,log_Close,Log Close Diff
2019-09-01,9757.970703,11445355859,24,Extreme Fear,9.185839738014234,0.013132277863297404
2019-09-02,10346.760742,17248102294,28,Fear,9.244428777920184,0.0585890399059501
2019-09-03,10623.540039,19384917989,41,Fear,9.270827576257142,0.026398798336957796
2019-09-04,10594.493164,16742664769,43,Fear,9.268089632276423,-0.0027379439807191375
2019-09-05,10575.533203,14551239508,41,Fear,9.266298423730849,-0.001791208545574463
2019-09-06,10353.302734,19536574783,43,Fear,9.245060852524727,-0.021237571206121686
2019-09-07,10517.254883,15307366476,39,Fear,9.260772509559628,0.01571165703490074
2019-09-08,10441.276367,13670567493,43,Fear,9.253522111339285,-0.007250398220342902
2019-09-09,10334.974609,17595943368,41,Fear,9.24328901531556,-0.010233096023725352
2019-09-10,10115.975586,14906809639,41,Fear,9.221871194382436,-0.02141782093312372
2019-09-11,10178.37207,15428063426,38,Fear,9.22802036277851,0.0061491683960746
2019-09-12,10410.126953,15323563925,39,Fear,9.25053435682764,0.022513994049129238
2019-09-13,10360.546875,14109864675,38,Fear,9.245760301582443,-0.0047740552451962515
2019-09-14,10358.048828,13468713124,39,Fear,9.245519161010185,-0.00024114057225865793
2019-09-15,10347.712891,12043433567,38,Fear,9.244520797559588,-0.0009983634505967842
2019-09-16,10276.793945,15160167779,38,Fear,9.237643617312166,-0.006877180247421677
2019-09-17,10241.272461,15304603363,41,Fear,9.234181154642927,-0.003462462669238775
2019-09-18,10198.248047,16169268880,38,Fear,9.229971224421869,-0.004209930221058755
2019-09-19,10266.415039,19937691247,31,Fear,9.23663317080489,0.006661946383021089
2019-09-20,10181.641602,14734189639,41,Fear,9.228341534667761,-0.008291636137128577
2019-09-21,10019.716797,13425266806,37,Fear,9.212310110466973,-0.01603142420078818
2019-09-22,10070.392578,13199651698,37,Fear,9.217354969858377,0.0050448593914040885
2019-09-23,9729.324219,15144925408,41,Fear,9.182899719427871,-0.03445525043050601
2019-09-24,8620.566406,25002886689,39,Fear,9.061906069851707,-0.12099364957616388
2019-09-25,8486.993164,21744728353,15,Extreme Fear,9.046290054502167,-0.015616015349539936
2019-09-26,8118.967773,19258205289,12,Extreme Fear,9.00195830352337,-0.044331750978797047
2019-09-27,8251.845703,16408941156,24,Extreme Fear,9.018192175882545,0.01623387235917484
2019-09-28,8245.915039,14141152736,32,Fear,9.017473209915197,-0.0007189659673478843
2019-09-29,8104.185547,13034629109,33,Fear,9.00013594139692,-0.017337268518277327
2019-09-30,8293.868164,17115474183,27,Fear,9.023271745333961,0.023135803937041288
2019-10-01,8343.276367,15305343413,38,Fear,9.029211267967721,0.005939522633759964
2019-10-02,8393.041992,13125712443,39,Fear,9.035158307287277,0.005947039319556424
2019-10-03,8259.992188,13668823409,37,Fear,9.019178920751864,-0.015979386535413198
2019-10-04,8205.939453,13139456229,30,Fear,9.01261349459324,-0.006565426158624987
2019-10-05,8151.500488,12200497197,31,Fear,9.00595729824599,-0.0066561963472491215
2019-10-06,7988.155762,13160830305,32,Fear,8.985715193844841,-0.02024210440114871
2019-10-07,8245.623047,18009742607,27,Fear,9.017437798785137,0.03172260494029544
2019-10-08,8228.783203,15592264032,39,Fear,9.015393433773186,-0.0020443650119510437
2019-10-09,8595.740234,19384942333,37,Fear,9.059022037901412,0.043628604128226556
2019-10-10,8586.473633,17618660671,41,Fear,9.057943410668605,-0.0010786272328076052
2019-10-11,8321.756836,19604381101,39,Fear,9.026628669697581,-0.03131474097102327
2019-10-12,8336.555664,14532641605,38,Fear,9.028405420120908,0.0017767504233265896
2019-10-13,8321.005859,13808286059,38,Fear,9.026538423022282,-0.001866997098625589
2019-10-14,8374.686523,15151387859,37,Fear,9.032968925903191,0.006430502880908406
2019-10-15,8205.369141,15220412632,39,Fear,9.012543992274523,-0.02042493362866793
2019-10-16,8047.526855,16071646996,40,Fear,8.993120100228595,-0.019423892045928426
2019-10-17,8103.911133,14313052244,40,Fear,9.000102080049047,0.006981979820452011
2019-10-18,7973.20752,15651592610,40,Fear,8.98384214000775,-0.01625994004129616
2019-10-19,7988.560547,13797825640,41,Fear,8.985765865709105,0.0019237257013546838
2019-10-20,8222.078125,15504249442,37,Fear,9.01457826935868,0.028812403649574492
2019-10-21,8243.720703,15868748866,37,Fear,9.017207062615489,0.002628793256809203
2019-10-22,8078.203125,16803377857,39,Fear,8.996924741264012,-0.020282321351476895
2019-10-23,7514.671875,21942878958,33,Fear,8.924612638559182,-0.07231210270482968
2019-10-24,7493.48877,16268708849,20,Extreme Fear,8.92178975845178,-0.0028228801074021703
2019-10-25,8660.700195,28705065488,24,Extreme Fear,9.066550852214075,0.14476109376229473
2019-10-26,9244.972656,44496255609,53,Neutral,9.131835186109983,0.06528433389590838
2019-10-27,9551.714844,32593129501,50,Neutral,9.164475982171698,0.032640796061714994
2019-10-28,9256.148438,30948255332,52,Neutral,9.133043305693928,-0.03143267647777037
2019-10-29,9427.6875,28426779937,54,Neutral,9.151406117558443,0.01836281186451494
2019-10-30,9205.726563,27706531577,53,Neutral,9.127581021893926,-0.023825095664516738
2019-10-31,9199.584961,26583653947,50,Neutral,9.126913649084731,-0.0006673728091950437
2019-11-01,9261.104492,24324691031,49,Neutral,9.13357859612141,0.006664947036679081
2019-11-02,9324.717773,21242676385,51,Neutral,9.140423978423977,0.006845382302566705
2019-11-03,9235.354492,21132220847,56,Greed,9.13079427760318,-0.009629700820797282
2019-11-04,9412.612305,26170255634,49,Neutral,9.149805803511073,0.01901152590789401
2019-11-05,9342.527344,26198609048,54,Neutral,9.142332088195067,-0.007473715316006491
2019-11-06,9360.879883,23133895765,53,Neutral,9.1442945696475,0.0019624814524323853
2019-11-07,9267.561523,22700383839,54,Neutral,9.13427557357852,-0.010018996068978936
2019-11-08,8804.880859,24333037836,42,Fear,9.083061489776865,-0.051214083801655264
2019-11-09,8813.582031,17578630606,38,Fear,9.084049223242802,0.0009877334659371684
2019-11-10,9055.526367,20587919881,39,Fear,9.111130498611466,0.027081275368663782
2019-11-11,8757.788086,20265510765,40,Fear,9.077698650448367,-0.033431848163099076
2019-11-12,8815.662109,20309769107,39,Fear,9.08428520363914,0.006586553190773614
2019-11-13,8808.262695,17545755405,38,Fear,9.083445502549052,-0.0008397010900882407
2019-11-14,8708.094727,19084739975,41,Fear,9.072008300453287,-0.011437202095764931
2019-11-15,8491.992188,21796856471,38,Fear,9.046878902898088,-0.025129397555199162
2019-11-16,8550.760742,16495389808,41,Fear,9.05377553364522,0.006896630747132093
2019-11-17,8577.975586,18668638897,38,Fear,9.0569532189548,0.003177685309578848
2019-11-18,8309.286133,21579470673,38,Fear,9.02512897958668,-0.03182423936811851
2019-11-19,8206.145508,21083613816,32,Fear,9.012638604748409,-0.01249037483827209
2019-11-20,8027.268066,20764300437,32,Fear,8.990599533114011,-0.022039071634397445
2019-11-21,7642.75,22514243371,30,Fear,8.941512765038933,-0.04908676807507817
2019-11-22,7296.577637,34242315785,20,Extreme Fear,8.89516070035819,-0.046352064680743155
2019-11-23,7397.796875,21008924418,23,Extreme Fear,8.90893751527039,0.013776814912199953
2019-11-24,7047.916992,30433517289,21,Extreme Fear,8.86048739002112,-0.048450125249269504
2019-11-25,7146.133789,42685231262,17,Extreme Fear,8.87432676063032,0.013839370609199264
2019-11-26,7218.371094,21129505542,21,Extreme Fear,8.884384596183743,0.010057835553423544
2019-11-27,7531.663574,23991412764,20,Extreme Fear,8.926871222555366,0.04248662637162326
2019-11-28,7463.105957,19050116751,32,Fear,8.9177269546723,-0.009144267883065993
2019-11-29,7761.243652,19709695456,31,Fear,8.956897864769282,0.03917091009698126
2019-11-30,7569.629883,17158194786,38,Fear,8.931899452633834,-0.024998412135447623
2019-12-01,7424.29248,18720708479,25,Extreme Fear,8.912512670241737,-0.01938678239209679
2019-12-02,7321.988281,17082040706,28,Fear,8.898637193159917,-0.013875477081819909
2019-12-03,7320.145508,14797485769,28,Fear,8.898385484899865,-0.0002517082600519416
2019-12-04,7252.034668,21664240918,24,Extreme Fear,8.889037352337667,-0.009348132562198685
2019-12-05,7448.307617,18816085231,21,Extreme Fear,8.915742120064259,0.026704767726592138
2019-12-06,7546.996582,18104466307,29,Fear,8.928904959389575,0.013162839325316256
2019-12-07,7556.237793,15453520564,32,Fear,8.930128698877928,0.0012237394883527486
2019-12-08,7564.345215,15409908086,28,Fear,8.931201067948969,0.0010723690710410239
2019-12-09,7400.899414,17872021272,32,Fear,8.909356814239011,-0.021844253709957684
2019-12-10,7278.119629,18249031195,26,Fear,8.892627815107641,-0.01672899913137016
2019-12-11,7217.427246,16350490689,20,Extreme Fear,8.884253831264601,-0.008373983843039667
2019-12-12,7243.134277,18927080224,23,Extreme Fear,8.887809302888595,0.0035554716239936113
2019-12-13,7269.68457,17125736940,22,Extreme Fear,8.891468181690822,0.00365887880222715
2019-12-14,7124.673828,17137029730,27,Fear,8.871319225562667,-0.02014895612815515
2019-12-15,7152.301758,16881129804,21,Extreme Fear,8.875189508077382,0.0038702825147147735
2019-12-16,6932.480469,20213265950,24,Extreme Fear,8.843972960176192,-0.031216547901189884
2019-12-17,6640.515137,22363804217,23,Extreme Fear,8.800944820334733,-0.04302813984145892
2019-12-18,7276.802734,31836522778,15,Extreme Fear,8.892446859830692,0.0915020394959587
2019-12-19,7202.844238,25904604416,21,Extreme Fear,8.882231260054686,-0.01021559977600539
2019-12-20,7218.816406,22633815180,23,Extreme Fear,8.88444628576146,0.0022150257067732326
2019-12-21,7191.158691,19312552168,23,Extreme Fear,8.880607590860668,-0.0038386949007911397
2019-12-22,7511.588867,23134537956,20,Extreme Fear,8.92420228922528,0.04359469836461116
2019-12-23,7355.628418,27831788041,33,Fear,8.903221070310211,-0.02098121891506821
2019-12-24,7322.532227,22991622105,25,Extreme Fear,8.898711479784726,-0.004509590525485052
2019-12-25,7275.155762,21559505149,22,Extreme Fear,8.892220502394682,-0.006490977390043895
2019-12-26,7238.966797,22787010034,39,Fear,8.88723376759938,-0.004986734795302539
2019-12-27,7290.088379,22777360996,38,Fear,8.894270948248833,0.007037180649453134
2019-12-28,7317.990234,21365673026,37,Fear,8.898091011060634,0.0038200628118012503
2019-12-29,7422.652832,22445257702,37,Fear,8.912291796793063,0.014200785732429111
2019-12-30,7292.995117,22874131672,40,Fear,8.894669593437868,-0.017622203355195154
2019-12-31,7193.599121,21167946112,38,Fear,8.880946898627307,-0.013722694810560654
2020-01-01,7200.174316,18565664997,37,Fear,8.88186051526663,0.0009136166393233225
2020-01-02,6985.470215,20802083465,39,Fear,8.851587587249227,-0.030272928017403444
2020-01-03,7344.884277,28111481032,38,Fear,8.90175933314009,0.050171745890862596
2020-01-04,7410.656738,18444271275,38,Fear,8.910674342972836,0.008915009832746179
2020-01-05,7411.317383,19725074095,39,Fear,8.910763486968776,8.91439959396223e-05
2020-01-06,7769.219238,23276261598,41,Fear,8.957924954142937,0.047161467174161587
2020-01-07,8163.692383,28767291327,40,Fear,9.00745184352851,0.04952688938557337
2020-01-08,8079.862793,31672559265,51,Neutral,8.997130170306605,-0.010321673221906025
2020-01-09,7879.071289,24045990466,44,Fear,8.971965319180386,-0.02516485112621858
2020-01-10,8166.554199,28714583844,41,Fear,9.007802336218859,0.03583701703847275
2020-01-11,8037.537598,25521165085,50,Neutral,8.99187804635764,-0.01592428986121952
2020-01-12,8192.494141,22903438381,45,Fear,9.010973665406404,0.019095619048764334
2020-01-13,8144.194336,22482910688,49,Neutral,9.005060600981041,-0.005913064425362435
2020-01-14,8827.764648,44841784107,56,Greed,9.085657107302175,0.08059650632113424
2020-01-15,8807.010742,40102834650,54,Neutral,9.083303358516309,-0.002353748785866472
2020-01-16,8723.786133,31313981931,55,Greed,9.073808612234233,-0.00949474628207625
2020-01-17,8929.038086,36372139320,54,Neutral,9.097063950935379,0.023255338701146044
2020-01-18,8942.808594,32337772627,51,Neutral,9.098604979232197,0.0015410282968186806
2020-01-19,8706.245117,34217320471,53,Neutral,9.071795876666508,-0.026809102565689358
2020-01-20,8657.642578,26422375678,48,Neutral,9.066197744867507,-0.005598131799001038
2020-01-21,8745.894531,24097418512,49,Neutral,9.076339672787418,0.010141927919910643
2020-01-22,8680.875977,22600204051,52,Neutral,9.068877721571631,-0.0074619512157863
2020-01-23,8406.515625,25770680779,49,Neutral,9.036762353798037,-0.03211536777359392
2020-01-24,8445.43457,24397913026,40,Fear,9.041381286769331,0.004618932971293788
2020-01-25,8367.847656,19647331549,41,Fear,9.032151980594048,-0.009229306175283725
2020-01-26,8596.830078,22177678796,42,Fear,9.059148818712154,0.026996838118106936
2020-01-27,8909.819336,28647338393,50,Neutral,9.094909243716073,0.03576042500391807
2020-01-28,9358.589844,34398744403,54,Neutral,9.14404990042932,0.049140656713246855
2020-01-29,9316.629883,30682598115,57,Greed,9.139556241749917,-0.004493658679402657
2020-01-30,9508.993164,32378792851,57,Greed,9.1599932786413,0.020437036891383542
2020-01-31,9350.529297,29432489719,55,Greed,9.143188229985299,-0.01680504865600163
2020-02-01,9392.875,25922656496,57,Greed,9.147706702123575,0.004518472138276053
2020-02-02,9344.365234,30835736946,57,Greed,9.14252879184692,-0.005177910276655595
2020-02-03,9293.521484,30934096509,59,Greed,9.137072821768983,-0.005455970077935746
2020-02-04,9180.962891,29893183716,56,Greed,9.124887368201101,-0.012185453567882476
2020-02-05,9613.423828,35222060874,53,Neutral,9.170915716140007,0.04602834793890587
2020-02-06,9729.801758,37628823716,61,Greed,9.182948800666223,0.012033084526215987
2020-02-07,9795.943359,34522718159,56,Greed,9.189723636001442,0.00677483533521972
2020-02-08,9865.119141,35172043762,56,Greed,9.196760495525197,0.007036859523754657
2020-02-09,10116.673828,35807884663,56,Greed,9.221940215694078,0.025179720168880593
2020-02-10,9856.611328,39386548075,57,Greed,9.195897709823797,-0.02604250587028112
2020-02-11,10208.236328,37648059389,52,Neutral,9.230950156570504,0.03505244674670749
2020-02-12,10326.054688,43444303830,61,Greed,9.242425561571222,0.011475405000718197
2020-02-13,10214.379883,49356071373,65,Greed,9.231551798898973,-0.010873762672249043
2020-02-14,10312.116211,43338264162,63,Greed,9.241074814047376,0.009523015148403147
2020-02-15,9889.424805,43865054831,64,Greed,9.199221263673673,-0.04185355037370364
2020-02-16,9934.433594,43374780305,59,Greed,9.203762142188097,0.004540878514424307
2020-02-17,9690.142578,45998298413,49,Neutral,9.178864418708452,-0.02489772347964525
2020-02-18,10141.996094,47271023953,53,Neutral,9.224440111223752,0.04557569251529969
2020-02-19,9633.386719,46992019710,50,Neutral,9.172990127181764,-0.05144998404198731
2020-02-20,9608.475586,44925260237,44,Fear,9.170400861493986,-0.002589265687777953
2020-02-21,9686.441406,40930547513,44,Fear,9.178482393471386,0.008081531977399692
2020-02-22,9663.181641,35838025154,43,Fear,9.176078235401029,-0.0024041580703570986
2020-02-23,9924.515625,41185185761,46,Fear,9.202763300838011,0.02668506543698257
2020-02-24,9650.174805,45080496648,46,Fear,9.174731308676739,-0.028031992161272612
2020-02-25,9341.705078,42515259129,44,Fear,9.142244071092522,-0.0324872375842169
2020-02-26,8820.522461,50420050762,41,Fear,9.0848363831875,-0.057407687905021376
2020-02-27,8784.494141,45470195695,39,Fear,9.080743416834654,-0.0040929663528466165
2020-02-28,8672.455078,44605450443,40,Fear,9.067907199009216,-0.012836217825437757
2020-02-29,8599.508789,35792392544,38,Fear,9.059460363052189,-0.008446835957027332
2020-03-01,8562.454102,35349164300,39,Fear,9.05514212220575,-0.004318240846439281
2020-03-02,8869.669922,42857674409,38,Fear,9.090392861758898,0.035250739553148946
2020-03-03,8787.786133,42386715821,38,Fear,9.081118096954386,-0.009274764804512614
2020-03-04,8755.246094,34746706368,40,Fear,9.077408353291208,-0.003709743663177889
2020-03-05,9078.762695,39698054597,41,Fear,9.113693195239653,0.03628484194844539
2020-03-06,9122.545898,40826885651,39,Fear,9.118504199594192,0.004811004354538184
2020-03-07,8909.954102,36216930370,38,Fear,9.094924369160902,-0.023579830433289928
2020-03-08,8108.116211,39973102121,33,Fear,9.000620840350281,-0.09430352881062021
2020-03-09,7923.644531,46936995808,17,Extreme Fear,8.977606547019176,-0.02301429333110505
2020-03-10,7909.729492,42213940994,16,Extreme Fear,8.975848861946838,-0.0017576850723379778
2020-03-11,7911.430176,38682762605,17,Extreme Fear,8.97606385048652,0.0002149885396818263
2020-03-12,4970.788086,53980357243,14,Extreme Fear,8.51133367513167,-0.46473017535485006
2020-03-13,5563.707031,74156772075,10,Extreme Fear,8.624019897271708,0.11268622214003798
2020-03-14,5200.366211,36154506008,8,Extreme Fear,8.556484327282089,-0.0675355699896194
2020-03-15,5392.314941,33997889639,12,Extreme Fear,8.592730059825577,0.036245732543488174
2020-03-16,5014.47998,45368026430,9,Extreme Fear,8.520085002098318,-0.07264505772725904
2020-03-17,5225.629395,38622642935,8,Extreme Fear,8.56133052795169,0.04124552585337149
2020-03-18,5238.438477,37878801016,11,Extreme Fear,8.563778732331574,0.0024482043798847997
2020-03-19,6191.192871,51000731797,12,Extreme Fear,8.730883056482527,0.16710432415095333
2020-03-20,6198.77832,54442976103,9,Extreme Fear,8.732107506455945,0.0012244499734173075
2020-03-21,6185.066406,42494390880,9,Extreme Fear,8.729893021389808,-0.002214485066136973
2020-03-22,5830.254883,40099664740,11,Extreme Fear,8.670815997599858,-0.059077023789949834
2020-03-23,6416.314941,46491916000,10,Extreme Fear,8.766599235155846,0.09578323755598817
2020-03-24,6734.803711,48221910672,12,Extreme Fear,8.815043943802083,0.048444708646236734
2020-03-25,6681.062988,44590107888,13,Extreme Fear,8.807032383810986,-0.008011559991096817
2020-03-26,6716.44043,35319797642,14,Extreme Fear,8.812313595261026,0.005281211450039791
2020-03-27,6469.79834,34585598367,12,Extreme Fear,8.774900218539338,-0.03741337672168754
2020-03-28,6242.193848,34885225901,8,Extreme Fear,8.739086977779467,-0.03581324075987169
2020-03-29,5922.042969,28373690931,12,Extreme Fear,8.686436764460948,-0.05265021331851827
2020-03-30,6429.841797,37101651525,10,Extreme Fear,8.76870521304096,0.08226844858001137
2020-03-31,6438.644531,32786468812,12,Extreme Fear,8.770073320392306,0.0013681073513467368
2020-04-01,6606.776367,40346426266,12,Extreme Fear,8.795851123568431,0.025777803176124436
2020-04-02,6793.624512,47660646124,14,Extreme Fear,8.82373987960417,0.027888756035739704
2020-04-03,6733.387207,38976504903,14,Extreme Fear,8.814833595728782,-0.00890628387538861
2020-04-04,6867.527344,33185988584,12,Extreme Fear,8.834559399614214,0.019725803885432214
2020-04-05,6791.129395,29510409856,12,Extreme Fear,8.82337253882713,-0.01118686078708464
2020-04-06,7271.78125,46896904615,12,Extreme Fear,8.891756554271755,0.06838401544462513
2020-04-07,7176.414551,44243482668,20,Extreme Fear,8.878555171161478,-0.01320138311027641
2020-04-08,7334.098633,37563249549,21,Extreme Fear,8.900289797272771,0.021734626111292954
2020-04-09,7302.089355,34815139178,22,Extreme Fear,8.89591579919905,-0.004373998073720742
2020-04-10,6865.493164,43622840992,15,Extreme Fear,8.834263153058158,-0.061652646140892386
2020-04-11,6859.083008,31222085946,15,Extreme Fear,8.833329039481786,-0.0009341135763722974
2020-04-12,6971.091797,35759567632,10,Extreme Fear,8.849527133811689,0.016198094329903157
2020-04-13,6845.037598,38619308647,11,Extreme Fear,8.831279230475909,-0.01824790333578008
2020-04-14,6842.427734,34110434052,15,Extreme Fear,8.830897879514525,-0.00038135096138347535
2020-04-15,6642.109863,32288311031,18,Extreme Fear,8.801184942450304,-0.029712937064221734
2020-04-16,7116.804199,46783242377,13,Extreme Fear,8.870214055188345,0.06902911273804158
2020-04-17,7096.18457,32513423567,15,Extreme Fear,8.867312534079561,-0.0029015211087841664
2020-04-18,7257.665039,32447188386,18,Extreme Fear,8.889813436115595,0.022500902036034276
2020-04-19,7189.424805,31311210215,16,Extreme Fear,8.880366448210388,-0.009446987905207038
2020-04-20,6881.958496,37747113936,15,Extreme Fear,8.836658555534243,-0.04370789267614583
2020-04-21,6880.323242,32589741511,17,Extreme Fear,8.836420912672567,-0.00023764286167526905
2020-04-22,7117.20752,33249153866,19,Extreme Fear,8.870270725227414,0.03384981255484654
2020-04-23,7429.724609,43500782316,19,Extreme Fear,8.91324407228734,0.042973347059925615
2020-04-24,7550.900879,34636526286,20,Extreme Fear,8.929422156846654,0.016178084559314243
2020-04-25,7569.936035,32941541447,24,Extreme Fear,8.931939896593946,0.0025177397472919694
2020-04-26,7679.867188,33070154491,21,Extreme Fear,8.946357532763022,0.014417636169076431
2020-04-27,7795.601074,36162144725,28,Fear,8.961314888717883,0.014957355954861029
2020-04-28,7807.058594,33187959921,26,Fear,8.962783551407869,0.0014686626899855781
2020-04-29,8801.038086,60201052203,26,Fear,9.082624957827237,0.11984140641936847
2020-04-30,8658.553711,66964629541,44,Fear,9.06630297964143,-0.016321978185807495
2020-05-01,8864.766602,44068389997,40,Fear,9.089839890130134,0.023536910488704876
2020-05-02,8988.59668,40134388683,40,Fear,9.103712017394582,0.013872127264447087
2020-05-03,8897.46875,47101785174,45,Fear,9.093522105155646,-0.010189912238935506
2020-05-04,8912.654297,45718796276,44,Fear,9.09522737699906,0.0017052718434147351
2020-05-05,9003.070313,43148462663,40,Fear,9.105320944030218,0.010093567031157491
2020-05-06,9268.761719,49371886931,42,Fear,9.134405070241478,0.02908412621125933
2020-05-07,9951.518555,61112700562,49,Neutral,9.20548043710057,0.07107536685909288
2020-05-08,9842.666016,51780748042,55,Greed,9.194481889934977,-0.010998547165593564
2020-05-09,9593.896484,46566121841,56,Greed,9.168882392343596,-0.025599497591381137
2020-05-10,8756.430664,63325279337,48,Neutral,9.0775436424492,-0.09133874989439583
2020-05-11,8601.795898,57119858802,40,Fear,9.059726285789457,-0.0178173566597426
2020-05-12,8804.477539,42142717533,39,Fear,9.083015682315745,0.023289396526287476
2020-05-13,9269.987305,45558144023,41,Fear,9.13453728908755,0.051521606771805395
2020-05-14,9733.72168,56426907637,40,Fear,9.18335159742247,0.0488143083349204
2020-05-15,9328.197266,48158802327,44,Fear,9.140797056093936,-0.04255454132853487
2020-05-16,9377.013672,36164766408,41,Fear,9.146016619454182,0.005219563360245871
2020-05-17,9670.739258,40084250663,40,Fear,9.176860034129223,0.030843414675041814
2020-05-18,9726.575195,41827139896,50,Neutral,9.18261712914923,0.005757095020006986
2020-05-19,9729.038086,39254288955,50,Neutral,9.182870309655812,0.0002531805065810744
2020-05-20,9522.981445,36546239703,52,Neutral,9.16146325575153,-0.02140705390428188
2020-05-21,9081.761719,39326160532,49,Neutral,9.114023474691821,-0.04743978105970825
2020-05-22,9182.577148,29810773699,42,Fear,9.125063179292072,0.011039704600250388
2020-05-23,9209.287109,27727866812,40,Fear,9.127967722236134,0.0029045429440621717
2020-05-24,8790.368164,32518803300,43,Fear,9.081411874216203,-0.04655584801993129
2020-05-25,8906.93457,31288157264,41,Fear,9.094585417497175,0.01317354328097231
2020-05-26,8835.052734,29584186947,39,Fear,9.086482353496596,-0.008103064000579252
2020-05-27,9181.017578,32740536902,39,Fear,9.12489332474812,0.03841097125152437
2020-05-28,9525.750977,34367073114,41,Fear,9.161754039616635,0.03686071486851539
2020-05-29,9439.124023,32896642044,48,Neutral,9.152618460660172,-0.009135578956463775
2020-05-30,9700.414063,32722975141,48,Neutral,9.179923850487631,0.027305389827459337
2020-05-31,9461.058594,27773290299,51,Neutral,9.154939557899514,-0.024984292588117185
2020-06-01,10167.268555,35198901068,50,Neutral,9.226928874306164,0.07198931640665052
2020-06-02,9529.803711,39137252109,56,Greed,9.16217939947915,-0.0647494748270141
2020-06-03,9656.717773,25007459262,48,Neutral,9.175409094418182,0.013229694939031589
2020-06-04,9800.636719,25921805072,54,Neutral,9.190202633874648,0.01479353945646622
2020-06-05,9665.533203,23509628646,53,Neutral,9.176321558563544,-0.013881075311104496
2020-06-06,9653.679688,20438419222,54,Neutral,9.175094436469665,-0.001227122093878208
2020-06-07,9758.852539,25015250846,54,Neutral,9.185930104770101,0.010835668300435586
2020-06-08,9771.489258,21486346312,53,Neutral,9.187224165150077,0.0012940603799762584
2020-06-09,9795.700195,23717842783,52,Neutral,9.18969881276501,0.002474647614933545
2020-06-10,9870.094727,25706567601,54,Neutral,9.197264729848543,0.00756591708353227
2020-06-11,9321.78125,30247143440,52,Neutral,9.140109010662934,-0.05715571918560869
2020-06-12,9480.84375,22610564515,38,Fear,9.157028594453077,0.016919583790143022
2020-06-13,9475.277344,17564322315,38,Fear,9.1564413006568,-0.0005872937962774216
2020-06-14,9386.788086,18991732746,40,Fear,9.147058456818504,-0.009382843838295685
2020-06-15,9450.702148,26699704768,37,Fear,9.15384431910324,0.006785862284734989
2020-06-16,9538.024414,21565537209,39,Fear,9.163041658511005,0.009197339407766236
2020-06-17,9480.254883,20177709879,38,Fear,9.15696648128004,-0.0060751772309650676
2020-06-18,9411.84082,17770083003,40,Fear,9.149723837252047,-0.00724264402799335
2020-06-19,9288.018555,19632223107,39,Fear,9.13648052111475,-0.013243316137296901
2020-06-20,9332.34082,17130541557,38,Fear,9.14124115412037,0.004760633005620463
2020-06-21,9303.629883,15324301169,37,Fear,9.138159912990213,-0.0030812411301575082
2020-06-22,9648.717773,21104009514,38,Fear,9.174580312240348,0.03642039925013485
2020-06-23,9629.658203,17006433272,41,Fear,9.172603011223549,-0.00197730101679916
2020-06-24,9313.610352,18961716076,50,Neutral,9.139232088009724,-0.033370923213825066
2020-06-25,9264.813477,18616048626,43,Fear,9.13397900651465,-0.0052530814950735305
2020-06-26,9162.917969,18341465837,40,Fear,9.12291996250781,-0.011059044006840324
2020-06-27,9045.390625,17273093144,43,Fear,9.110010583740431,-0.012909378767378854
2020-06-28,9143.582031,14560870760,40,Fear,9.120807494784259,0.010796911043827961
2020-06-29,9190.854492,16460547078,41,Fear,9.125964191658422,0.0051566968741632024
2020-06-30,9137.993164,15735797744,44,Fear,9.120196074038017,-0.005768117620405633
2020-07-01,9228.325195,15971550355,42,Fear,9.130032858703071,0.009836784665054665
2020-07-02,9123.410156,16338916796,42,Fear,9.118598933791521,-0.011433924911550264
2020-07-03,9087.303711,13078970999,41,Fear,9.114633521718535,-0.003965412072986396
2020-07-04,9132.488281,12290528515,40,Fear,9.119593475449342,0.004959953730807598
2020-07-05,9073.942383,12903406143,38,Fear,9.113162110523344,-0.00643136492599794
2020-07-06,9375.474609,17889263252,40,Fear,9.145852474517211,0.03269036399386671
2020-07-07,9252.277344,13839652595,43,Fear,9.132624999555736,-0.013227474961475139
2020-07-08,9428.333008,19702359883,44,Fear,9.151474584603223,0.01884958504748724
2020-07-09,9277.967773,18000702524,44,Fear,9.135397811819992,-0.016076772783231164
2020-07-10,9278.807617,16860035605,41,Fear,9.135488327977344,9.051615735167218e-05
2020-07-11,9240.34668,13249910444,44,Fear,9.131334683412412,-0.004153644564931724
2020-07-12,9276.5,14452361907,41,Fear,9.135239599466932,0.0039049160545197026
2020-07-13,9243.614258,17519821266,43,Fear,9.131688241618361,-0.0035513578485701913
2020-07-14,9243.213867,18085038362,43,Fear,9.131644925263888,-4.331635447307747e-05
2020-07-15,9192.836914,15844731575,44,Fear,9.126179863469257,-0.005465061794630799
2020-07-16,9132.227539,15713967523,43,Fear,9.119564924005937,-0.006614939463320368
2020-07-17,9151.392578,13944570749,41,Fear,9.121661341006126,0.0020964170001889215
2020-07-18,9159.040039,12252601475,44,Fear,9.122496652940544,0.0008353119344182147
2020-07-19,9185.817383,12939002784,41,Fear,9.125415984762157,0.002919331821612303
2020-07-20,9164.231445,13755604146,44,Fear,9.123063299147084,-0.002352685615072403
2020-07-21,9374.887695,18069581956,44,Fear,9.14578987156686,0.022726572419776048
2020-07-22,9525.363281,16532254884,50,Neutral,9.161713339005134,0.015923467438273775
